Gene	RANGE	N_INFORMATIVE	NumVar	NumPolyVar	OptFreq	Zmax	NumPerm	ActualPerm	Stat	NumGreater	NumEqual	PermPvalue	CHROM	POS	endPOS	size	significant
WBGene00010946	II:9423317-9426173	204	22	22	0.019608	791.997	10000	4817	791.997	1000	0	0.207598	II	9423317	9426173	2856	FALSE
WBGene00010947	II:9422268-9423353	204	6	6	0.045397	539.142	10000	1903	539.142	1000	0	0.525486	II	9422268	9423353	1085	FALSE
WBGene00006429	II:9412479-9414191,II:9412587-9414191	204	18	18	0.004902	505.785	10000	2906	505.785	1000	0	0.344116	II	9412479	9414191	1712	FALSE
WBGene00010941	II:9414558-9416431	204	8	8	0.014706	625.129	10000	3151	625.129	1000	0	0.31736	II	9414558	9416431	1873	FALSE
WBGene00010942	II:9417012-9418319	204	13	13	0.004902	446.595	10000	2037	446.595	1000	0	0.490918	II	9417012	9418319	1307	FALSE
WBGene00010943	II:9420479-9422199	204	13	13	0.004902	611.788	10000	2110	611.788	1000	0	0.473934	II	9420479	9422199	1720	FALSE
WBGene00010944	II:9426228-9427735	204	12	12	0.04902	671.306	10000	3180	671.306	1000	0	0.314465	II	9426228	9427735	1507	FALSE
WBGene00002199	II:9431382-9433652,II:9431382-9433709	204	23	23	0.009804	125.264	10000	1039	125.264	1000	0	0.962464	II	9431382	9433652	2270	FALSE
WBGene00002200	II:9434018-9436109,II:9434018-9436120	204	8	8	0.004902	639.499	10000	3537	639.499	1000	0	0.282725	II	9434018	9436109	2091	FALSE
WBGene00010945	II:9436685-9438292	204	6	5	0.004902	226.73	10000	1178	226.73	1000	0	0.848896	II	9436685	9438292	1607	FALSE
WBGene00000703	IV:12108670-12110258,IV:12108670-12110258,IV:12108670-12110257	204	13	13	0.045297	828.874	10000	6614	828.874	1000	0	0.151194	IV	12108670	12110258	1588	FALSE
WBGene00010888	IV:12110586-12111577	204	6	6	0.045287	655.65	10000	2601	655.65	1000	0	0.384468	IV	12110586	12111577	991	FALSE
WBGene00010889	IV:12105857-12108397	204	16	16	0.009804	649.85	10000	3211	649.85	1000	0	0.311429	IV	12105857	12108397	2540	FALSE
WBGene00010890	IV:12114811-12121165	204	42	41	0.045267	317.109	10000	1599	317.109	1000	0	0.625391	IV	12114811	12121165	6354	FALSE
WBGene00010891	IV:12121376-12122882,IV:12121491-12122882	204	6	6	0.029412	883.619	10000	6074	883.619	1000	0	0.164636	IV	12121376	12122882	1506	FALSE
WBGene00000122	IV:12123288-12124810,IV:12123154-12124810	204	9	9	0.004902	847.927	10000	7488	847.927	1000	0	0.133547	IV	12123288	12124810	1522	FALSE
WBGene00010892	IV:12124951-12126788	204	11	11	0.009804	521.416	10000	1948	521.416	1000	0	0.513347	IV	12124951	12126788	1837	FALSE
WBGene00000653	II:8358227-8359378	204	4	4	0.014706	532.25	10000	1740	532.25	1000	0	0.574713	II	8358227	8359378	1151	FALSE
WBGene00010948	II:8361094-8363196,II:8360788-8363196,II:8361639-8363196,II:8361946-8363196	204	9	8	0.004902	623.03	10000	3927	623.03	1000	0	0.254647	II	8361094	8363196	2102	FALSE
WBGene00000135	II:8363195-8369159	204	24	23	0.014706	126.517	10000	1121	126.517	1000	0	0.892061	II	8363195	8369159	5964	FALSE
WBGene00010949	II:8376610-8377357	204	3	3	0.014706	615.032	10000	2670	615.032	1000	0	0.374532	II	8376610	8377357	747	FALSE
WBGene00010950	IV:15103628-15106483	204	40	40	0.009804	475.563	10000	2005	475.563	1000	0	0.498753	IV	15103628	15106483	2855	FALSE
WBGene00255546	IV:15118689-15120241	204	19	19	0.014706	457.925	10000	1615	457.925	1000	0	0.619195	IV	15118689	15120241	1552	FALSE
WBGene00010951	IV:15108772-15110915,IV:15108774-15110915	204	24	24	0.014706	408.448	10000	1335	408.448	1000	0	0.749064	IV	15108772	15110915	2143	FALSE
WBGene00010953	IV:15124932-15126121	204	21	21	0.004902	532.367	10000	2019	532.367	1000	0	0.495295	IV	15124932	15126121	1189	FALSE
WBGene00000708	IV:15129661-15131786,IV:15129661-15131786	204	19	19	0.004902	690.67	10000	2794	690.67	1000	0	0.35791	IV	15129661	15131786	2125	FALSE
WBGene00010954	IV:15120518-15122548	204	25	25	0.004902	411.06	10000	1572	411.06	1000	0	0.636132	IV	15120518	15122548	2030	FALSE
WBGene00010955	IV:15123181-15124393	204	12	11	0.009804	177.163	10000	1166	177.163	1000	0	0.857633	IV	15123181	15124393	1212	FALSE
WBGene00010893	II:10622280-10626434	204	65	65	0.004902	593.106	10000	4809	593.106	1000	0	0.207943	II	10622280	10626434	4154	FALSE
WBGene00010901	II:10647515-10648676	204	10	10	0.004902	576.697	10000	2555	576.697	1000	0	0.391389	II	10647515	10648676	1161	FALSE
WBGene00010894	II:10633475-10639112	204	144	144	0.004902	595.269	10000	5448	595.269	1000	0	0.183554	II	10633475	10639112	5637	FALSE
WBGene00010895	II:10643702-10646959	204	118	117	0.004902	408.127	10000	2780	408.127	1000	0	0.359712	II	10643702	10646959	3257	FALSE
WBGene00010896	II:10658024-10658626,II:10658020-10658847	204	9	9	0.004902	560.502	10000	3991	560.502	1000	0	0.250564	II	10658024	10658626	602	FALSE
WBGene00010897	II:10652351-10657801	204	175	175	0.004902	498.037	10000	3444	498.037	1000	0	0.29036	II	10652351	10657801	5450	FALSE
WBGene00010898	II:10648937-10652256	204	105	104	0.045197	376.416	10000	2567	376.416	1000	0	0.38956	II	10648937	10652256	3319	FALSE
WBGene00010899	II:10628268-10633217	204	120	120	0.004902	608.833	10000	5499	608.833	1000	0	0.181851	II	10628268	10633217	4949	FALSE
WBGene00010900	II:10639456-10643536,II:10639474-10643536	204	142	142	0.045178	143.134	10000	1311	143.134	1000	0	0.762777	II	10639456	10643536	4080	FALSE
WBGene00019766	IV:3213771-3219513,IV:3213771-3219513	204	31	31	0.004902	625.944	10000	3181	625.944	1000	0	0.314367	IV	3213771	3219513	5742	FALSE
WBGene00019777	IV:3533640-3539046	204	50	50	0.004902	574.351	10000	2430	574.351	1000	0	0.411523	IV	3533640	3539046	5406	FALSE
WBGene00019778	IV:3527353-3532823,IV:3527353-3532521,IV:3532101-3532442	204	43	42	0.04902	92.6305	10000	1054	92.6305	1000	0	0.948767	IV	3527353	3532823	5470	FALSE
WBGene00206478	X:640802-641563	204	3	3	0.045148	817.347	10000	6457	817.347	1000	0	0.154871	X	640802	641563	761	FALSE
WBGene00002056	X:643145-654903,X:642160-654903,X:646065-654903,X:642160-645724	204	75	74	0.004902	379.091	10000	2128	379.091	1000	0	0.469925	X	643145	654903	11758	FALSE
WBGene00004011	X:633702-637043	204	32	32	0.004902	389.418	10000	1453	389.418	1000	0	0.688231	X	633702	637043	3341	FALSE
WBGene00019776	X:629187-632868	204	34	34	0.004902	396.84	10000	1960	396.84	1000	0	0.510204	X	629187	632868	3681	FALSE
WBGene00019779	X:8242300-8247882,X:8242055-8247882	204	33	33	0.014706	517.099	10000	2249	517.099	1000	0	0.444642	X	8242300	8247882	5582	FALSE
WBGene00019780	X:8232253-8236314,X:8232253-8232971,X:8232253-8236316,X:8232253-8232994	204	23	22	0.009804	279.127	10000	1623	279.127	1000	0	0.616143	X	8232253	8236314	4061	FALSE
WBGene00002234	X:8243134-8246369	204	20	20	0.019608	700.977	10000	3910	700.977	1000	0	0.255754	X	8243134	8246369	3235	FALSE
WBGene00019781	X:8248127-8252458	204	27	27	0.04507	460.196	10000	1504	460.196	1000	0	0.664894	X	8248127	8252458	4331	FALSE
WBGene00019782	X:8258485-8261175	204	21	20	0.04506	572.1	10000	3791	572.1	1000	0	0.263783	X	8258485	8261175	2690	FALSE
WBGene00002344	IV:11081083-11082253	204	5	5	0.039216	1046.95	10000	10000	1046.95	830	0	0.083	IV	11081083	11082253	1170	FALSE
WBGene00010886	IV:11101961-11102695	204	4	3	0.004902	404.091	10000	2366	404.091	1000	0	0.422654	IV	11101961	11102695	734	FALSE
WBGene00010887	IV:11096721-11097851	204	14	14	0.004902	881.885	10000	8320	881.885	1000	0	0.120192	IV	11096721	11097851	1130	FALSE
WBGene00006071	IV:11098447-11100371	204	16	16	0.004902	389.268	10000	1519	389.268	1000	0	0.658328	IV	11098447	11100371	1924	FALSE
WBGene00002214	IV:11084104-11086053,IV:11083734-11086053	204	11	11	0.004902	447.305	10000	2544	447.305	1000	0	0.393082	IV	11084104	11086053	1949	FALSE
WBGene00000246	IV:11086089-11092552	204	22	22	0.039216	1172.1	10000	10000	1172.1	393	0	0.0393	IV	11086089	11092552	6463	FALSE
WBGene00010882	IV:11078677-11081055	204	16	16	0.004902	752.792	10000	4025	752.792	1000	0	0.248447	IV	11078677	11081055	2378	FALSE
WBGene00010883	IV:11089796-11091835	204	5	5	0.004902	667.526	10000	5501	667.526	1000	0	0.181785	IV	11089796	11091835	2039	FALSE
WBGene00010884	IV:11093962-11095003	204	4	4	0.02451	905.263	10000	5891	905.263	1000	0	0.16975	IV	11093962	11095003	1041	FALSE
WBGene00010885	IV:11100626-11101478	204	5	5	0.02451	1090.8	10000	10000	1090.8	597	0	0.0597	IV	11100626	11101478	852	FALSE
WBGene00019783	IV:2245896-2252361,IV:2245896-2251354	204	83	83	0.004902	785.87	10000	4808	785.87	1000	0	0.207987	IV	2245896	2252361	6465	FALSE
WBGene00019784	IV:2243059-2243699	204	8	8	0.014706	854.323	10000	6346	854.323	1000	0	0.15758	IV	2243059	2243699	640	FALSE
WBGene00019785	IV:2237662-2242417,IV:2237662-2241617	204	58	58	0.014706	540.826	10000	2628	540.826	1000	0	0.380518	IV	2237662	2242417	4755	FALSE
WBGene00019786	IV:2253003-2263660,IV:2253010-2257137	204	152	152	0.004902	734.333	10000	4187	734.333	1000	0	0.238834	IV	2253003	2263660	10657	FALSE
WBGene00019787	IV:2264375-2275701	204	213	213	0.004902	449.929	10000	1444	449.929	1000	0	0.692521	IV	2264375	2275701	11326	FALSE
WBGene00000018	X:10605831-10624185,X:10605831-10624146,X:10605831-10613990	204	138	138	0.04902	738.338	10000	3160	738.338	1000	0	0.316456	X	10605831	10624185	18354	FALSE
WBGene00010902	X:10626510-10628805	204	19	19	0.039216	778.061	10000	3746	778.061	1000	0	0.266951	X	10626510	10628805	2295	FALSE
WBGene00001462	X:10604810-10605831	204	6	6	0.019608	821.616	10000	4057	821.616	1000	0	0.246488	X	10604810	10605831	1021	FALSE
WBGene00010904	III:4537276-4540623,III:4537276-4540637	204	13	13	0.004902	643.846	10000	3990	643.846	1000	0	0.250627	III	4537276	4540623	3347	FALSE
WBGene00010905	III:4541421-4542452	204	4	3	0.004902	558.462	10000	2857	558.462	989	11	0.348092	III	4541421	4542452	1031	FALSE
WBGene00010906	III:4543573-4545001	204	16	16	0.045039	966.363	10000	10000	966.363	851	0	0.0851	III	4543573	4545001	1428	FALSE
WBGene00010907	III:4549062-4551505	204	14	14	0.04503	256.144	10000	1510	256.144	1000	0	0.662252	III	4549062	4551505	2443	FALSE
WBGene00010908	III:4553645-4559926,III:4555652-4559926,III:4553645-4559926,III:4555652-4560350	204	27	27	0.009804	525.322	10000	2309	525.322	1000	0	0.433088	III	4553645	4559926	6281	FALSE
WBGene00003915	III:4564292-4566280,III:4562737-4566280,III:4565414-4566280	204	15	15	0.029412	1203.12	10000	10000	1203.12	369	0	0.0369	III	4564292	4566280	1988	FALSE
WBGene00010909	III:4542880-4546025	204	28	28	0.009804	782.428	10000	6003	782.428	1000	0	0.166583	III	4542880	4546025	3145	FALSE
WBGene00019800	III:8768310-8769252	204	5	4	0.009804	568.592	10000	2292	568.592	1000	0	0.4363	III	8768310	8769252	942	FALSE
WBGene00019801	III:8756986-8761090,III:8756986-8760158	204	18	17	0.004902	347.987	10000	1663	347.987	1000	0	0.601323	III	8756986	8761090	4104	FALSE
WBGene00003253	III:8763496-8767335,III:8763290-8767335,III:8763290-8767342,III:8763496-8767325,III:8763290-8767325	204	23	22	0.014706	285.419	10000	1320	285.419	1000	0	0.757576	III	8763496	8767335	3839	FALSE
WBGene00019803	X:7556793-7559070,X:7556793-7558989,X:7556793-7557341	204	18	18	0.009804	628.256	10000	3086	628.256	1000	0	0.324044	X	7556793	7559070	2277	FALSE
WBGene00000534	V:6044061-6045671,V:6044079-6044566	204	15	15	0.045052	558.336	10000	3099	558.336	1000	0	0.322685	V	6044061	6045671	1610	FALSE
WBGene00019804	V:6041195-6043185	204	17	17	0.045045	687.233	10000	3974	687.233	1000	0	0.251636	V	6041195	6043185	1990	FALSE
WBGene00019806	V:6045639-6047908	204	20	19	0.045026	395.534	10000	1914	395.534	1000	0	0.522466	V	6045639	6047908	2269	FALSE
WBGene00019807	V:6048005-6051259	204	19	19	0.045017	225.807	10000	1141	225.807	1000	0	0.876424	V	6048005	6051259	3254	FALSE
WBGene00019808	V:6051375-6053238	204	11	11	0.004902	745.575	10000	6921	745.575	1000	0	0.144488	V	6051375	6053238	1863	FALSE
WBGene00003848	X:13545286-13550724,X:13544821-13550824	204	43	43	0.044991	785.822	10000	5582	785.822	1000	0	0.179147	X	13545286	13550724	5438	FALSE
WBGene00010968	X:13565486-13566511	204	3	3	0.045031	472.463	10000	1853	472.463	1000	0	0.539665	X	13565486	13566511	1025	FALSE
WBGene00000282	X:13542995-13544601,X:13542573-13544601	204	12	11	0.045021	708.997	10000	6033	708.997	1000	0	0.165755	X	13542995	13544601	1606	FALSE
WBGene00000051	X:13532920-13536394	204	16	15	0.029412	758.763	10000	6208	758.763	1000	0	0.161082	X	13532920	13536394	3474	FALSE
WBGene00010969	X:13537050-13538112	204	17	17	0.004902	465.554	10000	1961	465.554	1000	0	0.509944	X	13537050	13538112	1062	FALSE
WBGene00010970	X:13552340-13556165	204	38	37	0.039216	751.404	10000	6659	751.404	1000	0	0.150173	X	13552340	13556165	3825	FALSE
WBGene00010971	X:13567440-13569954	204	33	33	0.044982	744.073	10000	7146	744.073	1000	0	0.139938	X	13567440	13569954	2514	FALSE
WBGene00001002	III:10245048-10248905	204	39	39	0.04902	683.453	10000	3928	683.453	1000	0	0.254582	III	10245048	10248905	3857	FALSE
WBGene00000768	III:10249129-10254700,III:10249129-10254700,III:10249129-10254710,III:10249129-10253599	204	30	30	0.02451	323.187	10000	1302	323.187	1000	0	0.768049	III	10249129	10254700	5571	FALSE
WBGene00010972	III:10254851-10257227	204	17	17	0.04902	953.775	10000	10000	953.775	933	0	0.0933	III	10254851	10257227	2376	FALSE
WBGene00010973	III:10257180-10258736	204	11	11	0.04902	640.11	10000	3332	640.11	1000	0	0.30012	III	10257180	10258736	1556	FALSE
WBGene00010974	III:10258871-10261658	204	14	14	0.014706	451.46	10000	1761	451.46	1000	0	0.567859	III	10258871	10261658	2787	FALSE
WBGene00010975	III:10261757-10267381	204	40	39	0.044927	582.609	10000	2909	582.609	1000	0	0.343761	III	10261757	10267381	5624	FALSE
WBGene00000564	III:10271256-10278579	204	54	54	0.014706	579.283	10000	3351	579.283	1000	0	0.298418	III	10271256	10278579	7323	FALSE
WBGene00019810	III:7056577-7058496	204	9	9	0.04902	275.388	10000	1258	275.388	1000	0	0.794913	III	7056577	7058496	1919	FALSE
WBGene00019811	III:7058517-7060597	204	7	6	0.004902	266.713	10000	1283	266.713	1000	0	0.779423	III	7058517	7060597	2080	FALSE
WBGene00019812	III:7061085-7064238	204	19	19	0.004902	350.072	10000	1400	350.072	1000	0	0.714286	III	7061085	7064238	3153	FALSE
WBGene00019813	III:7065436-7067440	204	11	11	0.004902	534.031	10000	2027	534.031	1000	0	0.49334	III	7065436	7067440	2004	FALSE
WBGene00006713	III:7067686-7068570	204	4	4	0.004902	229.376	10000	1270	229.376	1000	0	0.787402	III	7067686	7068570	884	FALSE
WBGene00023414	III:7035429-7045724	204	68	68	0.004902	247.846	10000	1370	247.846	1000	0	0.729927	III	7035429	7045724	10295	FALSE
WBGene00019814	V:236749-238192	204	62	62	0.009804	445.771	10000	2888	445.771	1000	0	0.34626	V	236749	238192	1443	FALSE
WBGene00019815	V:244468-245846	204	71	71	0.004902	471.63	10000	3340	471.63	1000	0	0.299401	V	244468	245846	1378	FALSE
WBGene00006419	V:246606-251746	204	205	205	0.029412	452.129	10000	3236	452.129	1000	0	0.309023	V	246606	251746	5140	FALSE
WBGene00019816	V:254841-257980	204	132	132	0.009804	449.352	10000	3198	449.352	1000	0	0.312695	V	254841	257980	3139	FALSE
WBGene00006172	V:252363-254666	204	113	113	0.004902	457.786	10000	3230	457.786	1000	0	0.309598	V	252363	254666	2303	FALSE
WBGene00019817	V:238962-240362	204	56	56	0.004902	443.677	10000	2669	443.677	1000	0	0.374672	V	238962	240362	1400	FALSE
WBGene00019818	V:241325-242616	204	52	52	0.004902	416.219	10000	2617	416.219	1000	0	0.382117	V	241325	242616	1291	FALSE
WBGene00003715	V:4322120-4325507	204	150	150	0.014706	440.484	10000	2887	440.484	1000	0	0.34638	V	4322120	4325507	3387	FALSE
WBGene00235310	V:4320459-4322076	204	76	75	0.009804	290.763	10000	2062	290.763	1000	0	0.484966	V	4320459	4322076	1617	FALSE
WBGene00019819	IV:245120-251924,IV:245120-251924	204	40	40	0.029412	667.986	10000	3268	667.986	1000	0	0.305998	IV	245120	251924	6804	FALSE
WBGene00019820	IV:240551-244129	204	27	27	0.044944	699.271	10000	3367	699.271	1000	0	0.297	IV	240551	244129	3578	FALSE
WBGene00019821	IV:225438-231773,IV:225438-226038	204	41	41	0.004902	801.49	10000	4022	801.49	1000	0	0.248633	IV	225438	231773	6335	FALSE
WBGene00019822	IV:232508-237450,IV:232508-235990,IV:232508-234569	204	36	36	0.029412	596.515	10000	2219	596.515	1000	0	0.450653	IV	232508	237450	4942	FALSE
WBGene00019823	IV:237590-240307	204	20	20	0.004902	979.782	10000	9865	979.782	1000	0	0.101368	IV	237590	240307	2717	FALSE
WBGene00019824	IV:253567-255429	204	6	6	0.014706	629.762	10000	2513	629.762	1000	0	0.397931	IV	253567	255429	1862	FALSE
WBGene00019825	IV:255966-257199	204	9	9	0.014706	652.292	10000	3169	652.292	1000	0	0.315557	IV	255966	257199	1233	FALSE
WBGene00010976	V:14508252-14509671	204	33	33	0.029412	419.92	10000	2469	419.92	1000	0	0.405022	V	14508252	14509671	1419	FALSE
WBGene00194788	V:14482229-14482836	204	6	6	0.044883	177.204	10000	1117	177.204	1000	0	0.895255	V	14482229	14482836	607	FALSE
WBGene00010977	V:14483159-14484347	204	9	9	0.004902	243.829	10000	1129	243.829	1000	0	0.88574	V	14483159	14484347	1188	FALSE
WBGene00010979	V:14511705-14518086,V:14511705-14514532,V:14511705-14514275,V:14511705-14514275	204	311	311	0.004902	418.625	10000	2613	418.625	1000	0	0.382702	V	14511705	14518086	6381	FALSE
WBGene00010980	V:14480382-14481330	204	8	8	0.029412	597.365	10000	2871	597.365	1000	0	0.348311	V	14480382	14481330	948	FALSE
WBGene00050937	V:14518354-14519370	204	44	44	0.004902	338.253	10000	2063	338.253	1000	0	0.484731	V	14518354	14519370	1016	FALSE
WBGene00077577	V:14509737-14511123	204	69	69	0.004902	415.565	10000	2837	415.565	1000	0	0.352485	V	14509737	14511123	1386	FALSE
WBGene00019827	X:4012229-4021460,X:4019246-4022181	204	81	81	0.004902	747.31	10000	4052	747.31	1000	0	0.246792	X	4012229	4021460	9231	FALSE
WBGene00019828	X:4003531-4007634	204	36	36	0.004902	372.093	10000	1567	372.093	1000	0	0.638162	X	4003531	4007634	4103	FALSE
WBGene00019829	X:3997337-3998508	204	16	16	0.029412	608.423	10000	2395	608.423	1000	0	0.417537	X	3997337	3998508	1171	FALSE
WBGene00019830	X:4008056-4008977,X:4008056-4016144,X:4008056-4010948	204	61	61	0.014706	422.659	10000	1551	422.659	1000	0	0.644745	X	4008056	4008977	921	FALSE
WBGene00000049	X:4022272-4025584	204	21	21	0.019608	699.678	10000	2765	699.678	1000	0	0.361664	X	4022272	4025584	3312	FALSE
WBGene00019826	X:4103446-4104521	204	7	7	0.029412	742.872	10000	4767	742.872	1000	0	0.209776	X	4103446	4104521	1075	FALSE
WBGene00044021	X:4107475-4110412	204	19	19	0.004902	455.115	10000	1695	455.115	1000	0	0.589971	X	4107475	4110412	2937	FALSE
WBGene00019839	V:4801098-4802626	204	9	9	0.004902	806.826	10000	5031	806.826	1000	0	0.198768	V	4801098	4802626	1528	FALSE
WBGene00202497	V:4789122-4791474	204	26	26	0.004902	842.063	10000	4628	842.063	1000	0	0.216076	V	4789122	4791474	2352	FALSE
WBGene00235320	V:4792109-4793137	204	17	16	0.014706	331.201	10000	1532	331.201	1000	0	0.652742	V	4792109	4793137	1028	FALSE
WBGene00019840	V:4794598-4797015	204	30	30	0.029412	635.745	10000	2760	635.745	1000	0	0.362319	V	4794598	4797015	2417	FALSE
WBGene00019841	V:4802370-4805947,V:4802370-4805947	204	44	43	0.034314	245.215	10000	1183	245.215	1000	0	0.845309	V	4802370	4805947	3577	FALSE
WBGene00019842	V:4810926-4818663	204	214	214	0.009804	641.321	10000	3984	641.321	1000	0	0.251004	V	4810926	4818663	7737	FALSE
WBGene00202496	V:4787424-4788400	204	16	15	0.009804	622.4	10000	3450	622.4	1000	0	0.289855	V	4787424	4788400	976	FALSE
WBGene00019831	III:5501889-5506397,III:5501860-5506397,III:5501889-5506392,III:5501860-5506392,III:5501889-5506373,III:5501889-5505481,III:5501860-5505481,III:5504634-5506397,III:5501860-5506397	204	24	24	0.004902	957.47	10000	10000	957.47	751	0	0.0751	III	5501889	5506397	4508	FALSE
WBGene00019832	III:5487641-5498952	204	59	59	0.02451	675.94	10000	4122	675.94	1000	0	0.242601	III	5487641	5498952	11311	FALSE
WBGene00019833	III:5484199-5486002	204	7	7	0.044598	258.299	10000	1462	258.299	1000	0	0.683995	III	5484199	5486002	1803	FALSE
WBGene00019834	III:5479403-5480320	204	3	3	0.044589	102.69	10000	1017	102.69	1000	0	0.983284	III	5479403	5480320	917	FALSE
WBGene00019836	III:5480302-5483773,III:5480302-5483784	204	19	19	0.004902	417.303	10000	1619	417.303	1000	0	0.617665	III	5480302	5483773	3471	FALSE
WBGene00019837	III:5492924-5495268,III:5492924-5495328	204	11	11	0.009804	1090.82	10000	10000	1090.82	665	0	0.0665	III	5492924	5495268	2344	FALSE
WBGene00019838	III:5499223-5499976	204	8	8	0.004902	855.642	10000	9841	855.642	1000	0	0.101616	III	5499223	5499976	753	FALSE
WBGene00010981	X:15429922-15431115	204	8	8	0.004902	562.82	10000	2894	562.82	1000	0	0.345543	X	15429922	15431115	1193	FALSE
WBGene00010982	X:15433786-15434970	204	4	4	0.009804	567.986	10000	2335	567.986	1000	0	0.428266	X	15433786	15434970	1184	FALSE
WBGene00010983	X:15435683-15441085	204	54	54	0.004902	772.186	10000	5149	772.186	1000	0	0.194212	X	15435683	15441085	5402	FALSE
WBGene00010984	X:15441730-15443641,X:15441730-15443641,X:15441800-15443641	204	18	18	0.004902	740.908	10000	5401	740.908	1000	0	0.185151	X	15441730	15443641	1911	FALSE
