snps	position	window	Td	swindow	ewindow	midwindow
1404	9459117	1404	-1.35566557596199	9459117	9467725	9463421
1405	9459208	1405	-1.35566557596199	9459208	9468004	9463606
1406	9459356	1406	-1.34504561519779	9459356	9468193	9463774.5
1407	9459363	1407	-1.34504561519779	9459363	9468237	9463800
1408	9459464	1408	-1.34504561519779	9459464	9468424	9463944
1409	9459553	1409	-1.25498017871674	9459553	9468431	9463992
1410	9459589	1410	-1.25498017871674	9459589	9468460	9464024.5
1411	9459613	1411	-1.24211368779088	9459613	9468471	9464042
1412	9459660	1412	-1.24359135201486	9459660	9468584	9464122
1413	9459742	1413	-1.15204825130983	9459742	9468591	9464166.5
1414	9459920	1414	-1.12856179961976	9459920	9468616	9464268
1415	9459954	1415	-1.12856179961976	9459954	9468634	9464294
1416	9459987	1416	-1.1094723000108	9459987	9468695	9464341
1417	9460024	1417	-1.05678095621917	9460024	9468822	9464423
1418	9460031	1418	-1.05530329199519	9460031	9468938	9464484.5
1419	9460033	1419	-1.13256230520176	9460033	9469055	9464544
1420	9460073	1420	-1.22410540590678	9460073	9469269	9464671
1421	9460074	1421	-1.3138825176612	9460074	9469312	9464693
1422	9460094	1422	-1.40365962941561	9460094	9469564	9464829
1423	9460941	1423	-1.39782105370136	9460941	9469591	9465266
1424	9460992	1424	-1.31359419293457	9460992	9469612	9465302
1425	9461029	1425	-1.40216995166136	9461029	9469813	9465421
1426	9461030	1426	-1.40889752861606	9461030	9469836	9465433
1427	9461031	1427	-1.36878435102366	9461031	9469944	9465487.5
1428	9461095	1428	-1.36878435102366	9461095	9470053	9465574
1429	9461149	1429	-1.36878435102366	9461149	9470168	9465658.5
1430	9461190	1430	-1.39040870552091	9461190	9470298	9465744
1431	9461315	1431	-1.39181428856323	9461315	9470308	9465811.5
1432	9461399	1432	-1.40243424932744	9461399	9470341	9465870
1433	9461402	1433	-1.40243424932744	9461402	9471450	9466426
1434	9461404	1434	-1.40243424932744	9461404	9471567	9466485.5
1435	9461590	1435	-1.31385849060064	9461590	9471571	9466580.5
1436	9461607	1436	-1.32254427299037	9461607	9471641	9466624
1437	9461615	1437	-1.31329385467766	9461615	9471704	9466659.5
1438	9461616	1438	-1.31329385467766	9461616	9471730	9466673
1439	9461643	1439	-1.3004273637518	9461643	9471742	9466692.5
1440	9461685	1440	-1.3048243158329	9461685	9471764	9466724.5
1441	9461698	1441	-1.30188100091522	9461698	9471823	9466760.5
1442	9461977	1442	-1.27342094769079	9461977	9471825	9466901
1443	9462212	1443	-1.27760165622692	9462212	9471844	9467028
1444	9462256	1444	-1.27760165622692	9462256	9471864	9467060
1445	9462492	1445	-1.27760165622692	9462492	9471881	9467186.5
1446	9462705	1446	-1.2805449711446	9462705	9471897	9467301
1447	9462870	1447	-1.20065499480754	9462870	9471913	9467391.5
1448	9463004	1448	-1.19338680899041	9463004	9471936	9467470
1449	9463071	1449	-1.20690203055119	9463071	9471942	9467506.5
1450	9463116	1450	-1.15421068675956	9463116	9471977	9467546.5
1451	9463219	1451	-1.15568835098354	9463219	9471985	9467602
1452	9463221	1452	-1.14848023281779	9463221	9472017	9467619
1453	9463224	1453	-1.14995789704177	9463224	9472032	9467628
1454	9463241	1454	-1.06259550487288	9463241	9472038	9467639.5
1455	9463262	1455	-1.06259550487288	9463262	9472225	9467743.5
1456	9463273	1456	-1.08656249777399	9463273	9472236	9467754.5
1457	9463284	1457	-1.09524828016372	9463284	9472348	9467816
1458	9463312	1458	-1.08044761086338	9463312	9472391	9467851.5
1459	9464215	1459	-1.0789699466394	9464215	9472546	9468380.5
1460	9464216	1460	-1.09296570941124	9464216	9472724	9468470
1461	9464364	1461	-1.11123828896141	9464364	9473038	9468701
1462	9464585	1462	-1.10131511295323	9464585	9473096	9468840.5
1463	9464674	1463	-1.10131511295323	9464674	9473251	9468962.5
1464	9464720	1464	-1.11123828896141	9464720	9473285	9469002.5
1465	9464771	1465	-1.10976062473743	9464771	9473360	9469065.5
1466	9464787	1466	-1.11559920045169	9464787	9473400	9469093.5
1467	9464800	1467	-1.11854251536937	9464800	9473604	9469202
1468	9464801	1468	-1.12000816606307	9464801	9473630	9469215.5
1469	9464818	1469	-1.09444337363521	9464818	9473639	9469228.5
1470	9464963	1470	-1.10730986456108	9464963	9473687	9469325
1471	9465044	1471	-1.12464538874971	9465044	9473754	9469399
1472	9465304	1472	-1.12612305297369	9465304	9473760	9469532
1473	9465354	1473	-1.123179738056	9465354	9473783	9469568.5
1474	9465399	1474	-1.13604622898187	9465399	9473859	9469629
1475	9465401	1475	-1.15953268067194	9465401	9473875	9469638
1476	9465662	1476	-1.15953268067194	9465662	9473888	9469775
1477	9465663	1477	-1.25111182196779	9465663	9473970	9469816.5
1478	9465775	1478	-1.26397831289365	9465775	9473971	9469873
1479	9465831	1479	-1.26397831289365	9465831	9473988	9469909.5
1480	9465888	1480	-1.17510221590996	9465888	9474093	9469990.5
1481	9465969	1481	-1.16526313461371	9465969	9474141	9470055
1482	9466096	1482	-1.17812962553957	9466096	9474210	9470153
1483	9466102	1483	-1.17960728976355	9466102	9474216	9470159
1484	9466233	1484	-1.17960728976355	9466233	9474300	9470266.5
1485	9466271	1485	-1.17666397484587	9466271	9474330	9470300.5
1486	9466339	1486	-1.17666397484587	9466339	9474444	9470391.5
1487	9466389	1487	-1.17666397484587	9466389	9474454	9470421.5
1488	9466434	1488	-1.18106092692698	9466434	9474475	9470454.5
1489	9466728	1489	-1.272604027632	9466728	9474570	9470649
1490	9466752	1490	-1.28547051855787	9466752	9474679	9470715.5
1491	9466922	1491	-1.28547051855787	9466922	9474701	9470811.5
1492	9467224	1492	-1.28547051855787	9467224	9474718	9470971
1493	9467238	1493	-1.27678473616814	9467238	9474726	9470982
1494	9467241	1494	-1.18524163546311	9467241	9474852	9471046.5
1495	9467322	1495	-1.18524163546311	9467322	9474865	9471093.5
1496	9467339	1496	-1.09369853475809	9467339	9475122	9471230.5
1497	9467369	1497	-1.17959527623327	9467369	9475228	9471298.5
1498	9467453	1498	-1.17959527623327	9467453	9475248	9471350.5
1499	9467608	1499	-1.18674332674764	9467608	9475403	9471505.5
1500	9467659	1500	-1.27828642745267	9467659	9475454	9471556.5
1501	9467687	1501	-1.36712648384554	9467687	9475492	9471589.5
1502	9467696	1502	-1.36272953176443	9467696	9475519	9471607.5
1503	9467725	1503	-1.2826713660035	9467725	9475520	9471622.5
1504	9468004	1504	-1.30663835890462	9468004	9475577	9471790.5
1505	9468193	1505	-1.30663835890462	9468193	9475748	9471970.5
1506	9468237	1506	-1.30792380664418	9468237	9475849	9472043
1507	9468424	1507	-1.29505731571831	9468424	9475902	9472163
1508	9468431	1508	-1.29357965149433	9468431	9475910	9472170.5
1509	9468460	1509	-1.29711162939555	9468460	9475959	9472209.5
1510	9468471	1510	-1.28842584700582	9468471	9475968	9472219.5
1511	9468584	1511	-1.29260655554196	9468584	9475993	9472288.5
1512	9468591	1512	-1.28392077315223	9468591	9476009	9472300
1513	9468616	1513	-1.35197742216719	9468616	9476036	9472326
1514	9468634	1514	-1.36259738293139	9468634	9476108	9472371
1515	9468695	1515	-1.36259738293139	9468695	9476163	9472429
1516	9468822	1516	-1.33339249082983	9468822	9476453	9472637.5
1517	9468938	1517	-1.36388283067095	9468938	9476494	9472716
1518	9469055	1518	-1.36536049489493	9469055	9476510	9472782.5
1519	9469269	1519	-1.35611007658222	9469269	9476611	9472940
1520	9469312	1520	-1.35316676166453	9469312	9476819	9473065.5
1521	9469564	1521	-1.35316676166453	9469564	9476824	9473194
1522	9469591	1522	-1.35316676166453	9469591	9476878	9473234.5
1523	9469612	1523	-1.35900533737879	9469612	9476947	9473279.5
1524	9469813	1524	-1.4282993800122	9469813	9477085	9473449
1525	9469836	1525	-1.40609837606169	9469836	9477129	9473482.5
1526	9469944	1526	-1.41027908459783	9469944	9477138	9473541
1527	9470053	1527	-1.48625265006483	9470053	9477148	9473600.5
1528	9470168	1528	-1.4789844642477	9470168	9477204	9473686
1529	9470298	1529	-1.4789844642477	9470298	9477316	9473807
1530	9470308	1530	-1.45989496463874	9470308	9477443	9473875.5
1531	9470341	1531	-1.4557142561026	9470341	9477478	9473909.5
1532	9471450	1532	-1.46858074702847	9471450	9477521	9474485.5
1533	9471567	1533	-1.37840718877494	9471567	9477559	9474563
1534	9471571	1534	-1.37840718877494	9471571	9477681	9474626
1535	9471641	1535	-1.45411645657586	9471641	9477737	9474689
1536	9471704	1536	-1.44971950449476	9471704	9477848	9474776
1537	9471730	1537	-1.38463019745803	9471730	9477899	9474814.5
1538	9471742	1538	-1.37453883202598	9471742	9477905	9474823.5
1539	9471764	1539	-1.37871954056212	9471764	9477907	9474835.5
1540	9471823	1540	-1.37871954056212	9471823	9477968	9474895.5
1541	9471825	1541	-1.3816628554798	9471825	9478050	9474937.5
1542	9471844	1542	-1.33497827682629	9471844	9478147	9474995.5
1543	9471864	1543	-1.34366405921602	9471864	9478343	9475103.5
1544	9471881	1544	-1.34110517726718	9471881	9478497	9475189
1545	9471897	1545	-1.33177066424253	9471897	9478533	9475215
1546	9471913	1546	-1.32882734932485	9471913	9478542	9475227.5
1547	9471936	1547	-1.39391665636157	9471936	9478599	9475267.5
1548	9471942	1548	-1.40118484217871	9471942	9478654	9475298
1549	9471977	1549	-1.40692730965075	9471977	9478663	9475320
1550	9471985	1550	-1.36926489223471	9471985	9478793	9475389
1551	9472017	1551	-1.36057910984498	9472017	9478809	9475413
1552	9472032	1552	-1.31657354844308	9472032	9478861	9475446.5
1553	9472038	1553	-1.3150958842191	9472038	9479226	9475632
1554	9472225	1554	-1.40393594061197	9472225	9479352	9475788.5
1555	9472236	1555	-1.40393594061197	9472236	9479355	9475795.5
1556	9472348	1556	-1.32530738495391	9472348	9479377	9475862.5
1557	9472391	1557	-1.32382972072993	9472391	9479385	9475888
1558	9472546	1558	-1.25874041369321	9472546	9479403	9475974.5
1559	9472724	1559	-1.16872303133327	9472724	9479615	9476169.5
1560	9473038	1560	-1.13033980210065	9473038	9479717	9476377.5
1561	9473096	1561	-1.12886213787667	9473096	9479745	9476420.5
1562	9473251	1562	-1.14172862880253	9473251	9479877	9476564
1563	9473285	1563	-1.1545951197284	9473285	9480170	9476727.5
1564	9473360	1564	-1.15753843464608	9473360	9480241	9476800.5
1565	9473400	1565	-1.15901609887006	9473400	9480255	9476827.5
1566	9473604	1566	-1.15901609887006	9473604	9480372	9476988
1567	9473630	1567	-1.14614960794419	9473630	9480397	9477013.5
1568	9473639	1568	-1.13894148977844	9473639	9480577	9477108
1569	9473687	1569	-1.16744959712399	9473687	9480640	9477163.5
1570	9473754	1570	-1.15876381473426	9473754	9480721	9477237.5
1571	9473760	1571	-1.16744959712399	9473760	9480831	9477295.5
1572	9473783	1572	-1.16744959712399	9473783	9480939	9477361
1573	9473859	1573	-1.16170712965194	9473859	9480979	9477419
1574	9473875	1574	-1.14884063872607	9473875	9481029	9477452
1575	9473888	1575	-1.14015485633635	9473888	9481037	9477462.5
1576	9473970	1576	-1.08746351254471	9473970	9481107	9477538.5
1577	9473971	1577	-1.08746351254471	9473971	9481130	9477550.5
1578	9473988	1578	-1.08598584832073	9473988	9481198	9477593
1579	9474093	1579	-1.09737467502262	9474093	9481199	9477646
1580	9474141	1580	-1.09623338964638	9474141	9481230	9477685.5
1581	9474210	1581	-1.10899175879975	9474210	9481270	9477740
1582	9474216	1582	-1.10751409457577	9474216	9481298	9477757
1583	9474300	1583	-1.10167551886152	9474300	9481311	9477805.5
1584	9474330	1584	-1.01132175765384	9474330	9481341	9477835.5
1585	9474444	1585	-1.00557929018179	9474444	9481408	9477926
1586	9474454	1586	-0.999740714467536	9474454	9481482	9477968
1587	9474475	1587	-0.973719407889178	9474475	9481534	9478004.5
1588	9474570	1588	-0.973719407889178	9474570	9481547	9478058.5
1589	9474679	1589	-0.96503362549945	9474679	9481644	9478161.5
1590	9474701	1590	-0.96503362549945	9474701	9482037	9478369
1591	9474718	1591	-0.956347843109721	9474718	9482068	9478393
1592	9474726	1592	-0.947013330085075	9474726	9482120	9478423
1593	9474852	1593	-0.954221448250825	9474852	9482198	9478525
1594	9474865	1594	-1.04576454895585	9474865	9482260	9478562.5
1595	9475122	1595	-1.04576454895585	9475122	9482288	9478705
1596	9475228	1596	-1.11771358178031	9475228	9482386	9478807
1597	9475248	1597	-1.11197111430826	9475248	9482551	9478899.5
1598	9475403	1598	-1.0991046233824	9475403	9482803	9479103
1599	9475454	1599	-1.10204793830008	9475454	9482846	9479150
1600	9475492	1600	-1.07856148661001	9475492	9482862	9479177
1601	9475519	1601	-0.990550363806205	9475519	9482995	9479257
1602	9475520	1602	-0.994947315887312	9475520	9483076	9479298
1603	9475577	1603	-0.994887248235931	9475577	9483095	9479336
1604	9475748	1604	-1.00775373916179	9475748	9483115	9479431.5
1605	9475849	1605	-0.994887248235931	9475849	9483143	9479496
1606	9475902	1606	-1.00982006636931	9475902	9483170	9479536
1607	9475910	1607	-0.934110798568382	9475910	9483243	9479576.5
1608	9475959	1608	-0.931191510711254	9475959	9483269	9479614
1609	9475968	1609	-1.01920263351506	9475968	9483414	9479691
1610	9475993	1610	-1.02788841590479	9475993	9483502	9479747.5
1611	9476009	1611	-1.03509653407054	9476009	9483524	9479766.5
1612	9476036	1612	-1.0309158255344	9476036	9483543	9479789.5
1613	9476108	1613	-1.02964239132512	9476108	9483592	9479850
1614	9476163	1614	-1.04250888225099	9476163	9483778	9479970.5
1615	9476453	1615	-1.03811193016988	9476453	9483779	9480116
1616	9476494	1616	-1.09080327396151	9476494	9483802	9480148
1617	9476510	1617	-1.11300427791202	9476510	9483949	9480229.5
1618	9476611	1618	-1.11300427791202	9476611	9484016	9480313.5
1619	9476819	1619	-1.13649072960209	9476819	9484089	9480454
1620	9476824	1620	-1.13943404451977	9476824	9484199	9480511.5
1621	9476878	1621	-1.1159475928297	9476878	9484247	9480562.5
1622	9476947	1622	-1.1159475928297	9476947	9484267	9480607
1623	9477085	1623	-1.1159475928297	9477085	9484295	9480690
1624	9477129	1624	-1.11466214509014	9477129	9484311	9480720
1625	9477138	1625	-1.1226271156633	9477138	9484327	9480732.5
1626	9477148	1626	-1.11844640712716	9477148	9484330	9480739
1627	9477204	1627	-1.13131289805303	9477204	9484557	9480880.5
1628	9477316	1628	-1.04714610493762	9477316	9484692	9481004
1629	9477443	1629	-1.04714610493762	9477443	9484796	9481119.5
1630	9477478	1630	-1.03848434960844	9477478	9484805	9481141.5
1631	9477521	1631	-1.04987317631033	9477521	9484948	9481234.5
1632	9477559	1632	-1.04839551208635	9477559	9485010	9481284.5
1633	9477681	1633	-1.13856907033988	9477681	9485024	9481352.5
1634	9477737	1634	-1.11636806638937	9477737	9485032	9481384.5
1635	9477848	1635	-1.11636806638937	9477848	9485096	9481472
1636	9477899	1636	-1.10789852754461	9477899	9485100	9481499.5
1637	9477905	1637	-1.18360779534554	9477905	9485350	9481627.5
1638	9477907	1638	-1.18501337838786	9477907	9485452	9481679.5
1639	9477968	1639	-1.18786058506333	9477968	9485514	9481741
1640	9478050	1640	-1.17362455168598	9478050	9485551	9481800.5
1641	9478147	1641	-1.17362455168598	9478147	9485615	9481881
1642	9478343	1642	-1.26163567448979	9478343	9485670	9482006.5
1643	9478497	1643	-1.26163567448979	9478497	9485809	9482153
1644	9478533	1644	-1.28639556038914	9478533	9485837	9482185
1645	9478542	1645	-1.30711890011567	9478542	9485865	9482203.5
1646	9478599	1646	-1.28786121108284	9478599	9485928	9482263.5
1647	9478654	1647	-1.2891466588224	9478654	9485929	9482291.5
1648	9478663	1648	-1.2291030345017	9478663	9486042	9482352.5
1649	9478793	1649	-1.17935500562775	9478793	9486096	9482444.5
1650	9478809	1650	-1.2610229844457	9478809	9486162	9482485.5
1651	9478861	1651	-1.26970876683543	9478861	9486177	9482519
1652	9479226	1652	-1.30280604274649	9479226	9486192	9482709
1653	9479352	1653	-1.21570794824368	9479352	9486223	9482787.5
1654	9479355	1654	-1.20147191486633	9479355	9486318	9482836.5
1655	9479377	1655	-1.18860542394046	9479377	9486469	9482923
1656	9479385	1656	-1.28010047052438	9479385	9486486	9482935.5
1657	9479403	1657	-1.25937713079785	9479403	9486558	9482980.5
1658	9479615	1658	-1.34647522530066	9479615	9486560	9483087.5
1659	9479717	1659	-1.4350269569669	9479717	9486693	9483205
1660	9479745	1660	-1.47487583689322	9479745	9486711	9483228
1661	9479877	1661	-1.45286704942713	9479877	9486821	9483349
1662	9480170	1662	-1.45286704942713	9480170	9486960	9483565
1663	9480241	1663	-1.45286704942713	9480241	9487028	9483634.5
1664	9480255	1664	-1.45286704942713	9480255	9487131	9483693
1665	9480372	1665	-1.4441812670374	9480372	9487227	9483799.5
1666	9480397	1666	-1.4441812670374	9480397	9487268	9483832.5
1667	9480577	1667	-1.45704775796327	9480577	9487273	9483925
1668	9480640	1668	-1.46425587612902	9480640	9487299	9483969.5
1669	9480721	1669	-1.45138938520315	9480721	9487503	9484112
1670	9480831	1670	-1.37149940886609	9480831	9487636	9484233.5
1671	9480939	1671	-1.36281362647636	9480939	9487648	9484293.5
1672	9480979	1672	-1.27423786774957	9480979	9487651	9484315
1673	9481029	1673	-1.27998033522162	9481029	9487695	9484362
1674	9481037	1674	-1.29284682614748	9481037	9487771	9484404
1675	9481107	1675	-1.2793316045867	9481107	9487803	9484455
1676	9481130	1676	-1.33202294837833	9481130	9487951	9484540.5
1677	9481198	1677	-1.30853649668827	9481198	9488008	9484603
1678	9481199	1678	-1.28652770922218	9481199	9488033	9484616
1679	9481230	1679	-1.28506205852847	9481230	9488114	9484672
1680	9481270	1680	-1.36369061418653	9481270	9488152	9484711
1681	9481298	1681	-1.36516827841051	9481298	9488165	9484731.5
1682	9481311	1682	-1.36516827841051	9481311	9488183	9484747
1683	9481341	1683	-1.31831551033313	9481341	9488188	9484764.5
1684	9481408	1684	-1.40719160731683	9481408	9488193	9484800.5
1685	9481482	1685	-1.41587738970656	9481482	9488258	9484870
1686	9481534	1686	-1.41303018303109	9481534	9488263	9484898.5
1687	9481547	1687	-1.43905148960945	9481547	9488287	9484917
1688	9481644	1688	-1.43905148960945	9481644	9488307	9484975.5
1689	9482037	1689	-1.42425082030911	9482037	9488329	9485183
1690	9482068	1690	-1.42425082030911	9482068	9488496	9485282
1691	9482120	1691	-1.42853965061773	9482120	9488707	9485413.5
1692	9482198	1692	-1.35924560798432	9482198	9488784	9485491
1693	9482260	1693	-1.35203748981857	9482260	9488872	9485566
1694	9482288	1694	-1.35203748981857	9482288	9488999	9485643.5
1695	9482386	1695	-1.3607232722083	9482386	9489004	9485695
1696	9482551	1696	-1.38031734008886	9482551	9489048	9485799.5
1697	9482803	1697	-1.36680211852808	9482803	9489244	9486023.5
1698	9482846	1698	-1.37966860945394	9482846	9489344	9486095
1699	9482862	1699	-1.33944731008906	9482862	9489434	9486148
1700	9482995	1700	-1.36293376177913	9482995	9489437	9486216
1701	9483076	1701	-1.45094488458293	9483076	9489517	9486296.5
1702	9483095	1702	-1.36236912585614	9483095	9489684	9486389.5
1703	9483115	1703	-1.45397229421255	9483115	9489817	9486466
1704	9483143	1704	-1.44110580328668	9483143	9489929	9486536
1705	9483170	1705	-1.43973626083519	9483170	9489940	9486555
1706	9483243	1706	-1.39431310286069	9483243	9490080	9486661.5
